Date,SKU,Quantity,Category
2023-10-07,HOME-FURNITURE-001,20,Home
2023-10-08,HOME-FURNITURE-001,17,Home
2023-10-09,HOME-FURNITURE-001,21,Home
2023-10-10,HOME-FURNITURE-001,24,Home
2023-10-11,HOME-FURNITURE-001,27,Home
2023-10-12,HOME-FURNITURE-001,19,Home
2023-10-13,HOME-FURNITURE-001,16,Home
2023-10-14,HOME-FURNITURE-001,17,Home
2023-10-15,HOME-FURNITURE-001,19,Home
2023-10-16,HOME-FURNITURE-001,14,Home
2023-10-17,HOME-FURNITURE-001,16,Home
2023-10-18,HOME-FURNITURE-001,18,Home
2023-10-19,HOME-FURNITURE-001,12,Home
2023-10-20,HOME-FURNITURE-001,22,Home
2023-10-21,HOME-FURNITURE-001,23,Home
2023-10-22,HOME-FURNITURE-001,18,Home
2023-10-23,HOME-FURNITURE-001,16,Home
2023-10-24,HOME-FURNITURE-001,11,Home
2023-10-25,HOME-FURNITURE-001,14,Home
2023-10-26,HOME-FURNITURE-001,13,Home
2023-10-27,HOME-FURNITURE-001,19,Home
2023-10-28,HOME-FURNITURE-001,16,Home
2023-10-29,HOME-FURNITURE-001,18,Home
2023-10-30,HOME-FURNITURE-001,23,Home
2023-10-31,HOME-FURNITURE-001,25,Home
2023-11-01,HOME-FURNITURE-001,24,Home
2023-11-02,HOME-FURNITURE-001,19,Home
2023-11-03,HOME-FURNITURE-001,23,Home
2023-11-04,HOME-FURNITURE-001,34,Home
2023-11-05,HOME-FURNITURE-001,19,Home
2023-11-06,HOME-FURNITURE-001,13,Home
2023-11-07,HOME-FURNITURE-001,14,Home
2023-11-08,HOME-FURNITURE-001,10,Home
2023-11-09,HOME-FURNITURE-001,13,Home
2023-11-10,HOME-FURNITURE-001,34,Home
2023-11-11,HOME-FURNITURE-001,23,Home
2023-11-12,HOME-FURNITURE-001,26,Home
2023-11-13,HOME-FURNITURE-001,22,Home
2023-11-14,HOME-FURNITURE-001,12,Home
2023-11-15,HOME-FURNITURE-001,15,Home
2023-11-16,HOME-FURNITURE-001,17,Home
2023-11-17,HOME-FURNITURE-001,17,Home
2023-11-18,HOME-FURNITURE-001,27,Home
2023-11-19,HOME-FURNITURE-001,12,Home
2023-11-20,HOME-FURNITURE-001,15,Home
2023-11-21,HOME-FURNITURE-001,15,Home
2023-11-22,HOME-FURNITURE-001,20,Home
2023-11-23,HOME-FURNITURE-001,19,Home
2023-11-24,HOME-FURNITURE-001,19,Home
2023-11-25,HOME-FURNITURE-001,72,Home
2023-11-26,HOME-FURNITURE-001,38,Home
2023-11-27,HOME-FURNITURE-001,38,Home
2023-11-28,HOME-FURNITURE-001,75,Home
2023-11-29,HOME-FURNITURE-001,16,Home
2023-11-30,HOME-FURNITURE-001,17,Home
2023-12-01,HOME-FURNITURE-001,18,Home
2023-12-02,HOME-FURNITURE-001,19,Home
2023-12-03,HOME-FURNITURE-001,14,Home
2023-12-04,HOME-FURNITURE-001,11,Home
2023-12-05,HOME-FURNITURE-001,18,Home
2023-12-06,HOME-FURNITURE-001,18,Home
2023-12-07,HOME-FURNITURE-001,22,Home
2023-12-08,HOME-FURNITURE-001,26,Home
2023-12-09,HOME-FURNITURE-001,25,Home
2023-12-10,HOME-FURNITURE-001,20,Home
2023-12-11,HOME-FURNITURE-001,14,Home
2023-12-12,HOME-FURNITURE-001,20,Home
2023-12-13,HOME-FURNITURE-001,13,Home
2023-12-14,HOME-FURNITURE-001,14,Home
2023-12-15,HOME-FURNITURE-001,18,Home
2023-12-16,HOME-FURNITURE-001,0,Home
2023-12-17,HOME-FURNITURE-001,19,Home
2023-12-18,HOME-FURNITURE-001,13,Home
2023-12-19,HOME-FURNITURE-001,21,Home
2023-12-20,HOME-FURNITURE-001,34,Home
2023-12-21,HOME-FURNITURE-001,24,Home
2023-12-22,HOME-FURNITURE-001,34,Home
2023-12-23,HOME-FURNITURE-001,31,Home
2023-12-24,HOME-FURNITURE-001,20,Home
2023-12-25,HOME-FURNITURE-001,13,Home
2023-12-26,HOME-FURNITURE-001,16,Home
2023-12-27,HOME-FURNITURE-001,13,Home
2023-12-28,HOME-FURNITURE-001,15,Home
2023-12-29,HOME-FURNITURE-001,12,Home
2023-12-30,HOME-FURNITURE-001,32,Home
2023-12-31,HOME-FURNITURE-001,19,Home
2023-01-01,HOME-GARDEN-001,67,Home
2023-01-02,HOME-GARDEN-001,40,Home
2023-01-03,HOME-GARDEN-001,48,Home
2023-01-04,HOME-GARDEN-001,45,Home
2023-01-05,HOME-GARDEN-001,47,Home
2023-01-06,HOME-GARDEN-001,69,Home
2023-01-07,HOME-GARDEN-001,39,Home
2023-01-08,HOME-GARDEN-001,65,Home
2023-01-09,HOME-GARDEN-001,44,Home
2023-01-10,HOME-GARDEN-001,40,Home
2023-01-11,HOME-GARDEN-001,41,Home
2023-01-12,HOME-GARDEN-001,93,Home
2023-01-13,HOME-GARDEN-001,73,Home
2023-01-14,HOME-GARDEN-001,77,Home
2023-01-15,HOME-GARDEN-001,64,Home
2023-01-16,HOME-GARDEN-001,44,Home
2023-01-17,HOME-GARDEN-001,42,Home
2023-01-18,HOME-GARDEN-001,51,Home
2023-01-19,HOME-GARDEN-001,42,Home
2023-01-20,HOME-GARDEN-001,66,Home
2023-01-21,HOME-GARDEN-001,72,Home
2023-01-22,HOME-GARDEN-001,59,Home
2023-01-23,HOME-GARDEN-001,67,Home
2023-01-24,HOME-GARDEN-001,94,Home
2023-01-25,HOME-GARDEN-001,74,Home
2023-01-26,HOME-GARDEN-001,61,Home
2023-01-27,HOME-GARDEN-001,91,Home
2023-01-28,HOME-GARDEN-001,81,Home
2023-01-29,HOME-GARDEN-001,46,Home
2023-01-30,HOME-GARDEN-001,40,Home
2023-01-31,HOME-GARDEN-001,53,Home
2023-02-01,HOME-GARDEN-001,49,Home
2023-02-02,HOME-GARDEN-001,42,Home
2023-02-03,HOME-GARDEN-001,67,Home
2023-02-04,HOME-GARDEN-001,84,Home
2023-02-05,HOME-GARDEN-001,56,Home
2023-02-06,HOME-GARDEN-001,36,Home
2023-02-07,HOME-GARDEN-001,45,Home
2023-02-08,HOME-GARDEN-001,62,Home
2023-02-09,HOME-GARDEN-001,69,Home
2023-02-10,HOME-GARDEN-001,92,Home
2023-02-11,HOME-GARDEN-001,84,Home
2023-02-12,HOME-GARDEN-001,60,Home
2023-02-13,HOME-GARDEN-001,37,Home
2023-02-14,HOME-GARDEN-001,50,Home
2023-02-15,HOME-GARDEN-001,56,Home
2023-02-16,HOME-GARDEN-001,38,Home
2023-02-17,HOME-GARDEN-001,71,Home
2023-02-18,HOME-GARDEN-001,67,Home
2023-02-19,HOME-GARDEN-001,4,Home
2023-02-20,HOME-GARDEN-001,33,Home
2023-02-21,HOME-GARDEN-001,39,Home
2023-02-22,HOME-GARDEN-001,48,Home
2023-02-23,HOME-GARDEN-001,53,Home
2023-02-24,HOME-GARDEN-001,72,Home
2023-02-25,HOME-GARDEN-001,68,Home
2023-02-26,HOME-GARDEN-001,52,Home
2023-02-27,HOME-GARDEN-001,35,Home
2023-02-28,HOME-GARDEN-001,59,Home
2023-03-01,HOME-GARDEN-001,106,Home
2023-03-02,HOME-GARDEN-001,155,Home
2023-03-03,HOME-GARDEN-001,137,Home
2023-03-04,HOME-GARDEN-001,193,Home
2023-03-05,HOME-GARDEN-001,226,Home
2023-03-06,HOME-GARDEN-001,155,Home
2023-03-07,HOME-GARDEN-001,172,Home
2023-03-08,HOME-GARDEN-001,177,Home
2023-03-09,HOME-GARDEN-001,199,Home
2023-03-10,HOME-GARDEN-001,145,Home
2023-03-11,HOME-GARDEN-001,141,Home
2023-03-12,HOME-GARDEN-001,133,Home
2023-03-13,HOME-GARDEN-001,107,Home
2023-03-14,HOME-GARDEN-001,84,Home
2023-03-15,HOME-GARDEN-001,133,Home
2023-03-16,HOME-GARDEN-001,106,Home
2023-03-17,HOME-GARDEN-001,118,Home
2023-03-18,HOME-GARDEN-001,116,Home
2023-03-19,HOME-GARDEN-001,100,Home
2023-03-20,HOME-GARDEN-001,84,Home
2023-03-21,HOME-GARDEN-001,111,Home
2023-03-22,HOME-GARDEN-001,161,Home
2023-03-23,HOME-GARDEN-001,114,Home
2023-03-24,HOME-GARDEN-001,147,Home
2023-03-25,HOME-GARDEN-001,165,Home
2023-03-26,HOME-GARDEN-001,139,Home
2023-03-27,HOME-GARDEN-001,104,Home
2023-03-28,HOME-GARDEN-001,102,Home
2023-03-29,HOME-GARDEN-001,182,Home
2023-03-30,HOME-GARDEN-001,190,Home
2023-03-31,HOME-GARDEN-001,128,Home
2023-04-01,HOME-GARDEN-001,171,Home
2023-04-02,HOME-GARDEN-001,158,Home
2023-04-03,HOME-GARDEN-001,100,Home
2023-04-04,HOME-GARDEN-001,136,Home
2023-04-05,HOME-GARDEN-001,103,Home
2023-04-06,HOME-GARDEN-001,137,Home
2023-04-07,HOME-GARDEN-001,125,Home
2023-04-08,HOME-GARDEN-001,241,Home
2023-04-09,HOME-GARDEN-001,20,Home
2023-04-10,HOME-GARDEN-001,185,Home
2023-04-11,HOME-GARDEN-001,171,Home
2023-04-12,HOME-GARDEN-001,163,Home
2023-04-13,HOME-GARDEN-001,189,Home
2023-04-14,HOME-GARDEN-001,161,Home
2023-04-15,HOME-GARDEN-001,158,Home
2023-04-16,HOME-GARDEN-001,104,Home
2023-04-17,HOME-GARDEN-001,93,Home
2023-04-18,HOME-GARDEN-001,123,Home
2023-04-19,HOME-GARDEN-001,123,Home
2023-04-20,HOME-GARDEN-001,161,Home
2023-04-21,HOME-GARDEN-001,113,Home
2023-04-22,HOME-GARDEN-001,167,Home
2023-04-23,HOME-GARDEN-001,167,Home
2023-04-24,HOME-GARDEN-001,141,Home
2023-04-25,HOME-GARDEN-001,116,Home
2023-04-26,HOME-GARDEN-001,133,Home
2023-04-27,HOME-GARDEN-001,135,Home
2023-04-28,HOME-GARDEN-001,147,Home
2023-04-29,HOME-GARDEN-001,153,Home
2023-04-30,HOME-GARDEN-001,145,Home
2023-05-01,HOME-GARDEN-001,65,Home
2023-05-02,HOME-GARDEN-001,137,Home
2023-05-03,HOME-GARDEN-001,126,Home
2023-05-04,HOME-GARDEN-001,180,Home
2023-05-05,HOME-GARDEN-001,280,Home
2023-05-06,HOME-GARDEN-001,209,Home
2023-05-07,HOME-GARDEN-001,192,Home
2023-05-08,HOME-GARDEN-001,206,Home
2023-05-09,HOME-GARDEN-001,163,Home
2023-05-10,HOME-GARDEN-001,171,Home
2023-05-11,HOME-GARDEN-001,182,Home
2023-05-12,HOME-GARDEN-001,241,Home
2023-05-13,HOME-GARDEN-001,160,Home
2023-05-14,HOME-GARDEN-001,110,Home
2023-05-15,HOME-GARDEN-001,97,Home
2023-05-16,HOME-GARDEN-001,113,Home
2023-05-17,HOME-GARDEN-001,122,Home
2023-05-18,HOME-GARDEN-001,132,Home
2023-05-19,HOME-GARDEN-001,152,Home
2023-05-20,HOME-GARDEN-001,114,Home
2023-05-21,HOME-GARDEN-001,158,Home
2023-05-22,HOME-GARDEN-001,109,Home
2023-05-23,HOME-GARDEN-001,150,Home
2023-05-24,HOME-GARDEN-001,132,Home
2023-05-25,HOME-GARDEN-001,144,Home
2023-05-26,HOME-GARDEN-001,153,Home
2023-05-27,HOME-GARDEN-001,186,Home
2023-05-28,HOME-GARDEN-001,147,Home
2023-05-29,HOME-GARDEN-001,104,Home
2023-05-30,HOME-GARDEN-001,166,Home
2023-05-31,HOME-GARDEN-001,211,Home
2023-06-01,HOME-GARDEN-001,81,Home
2023-06-02,HOME-GARDEN-001,69,Home
2023-06-03,HOME-GARDEN-001,75,Home
2023-06-04,HOME-GARDEN-001,85,Home
2023-06-05,HOME-GARDEN-001,64,Home
2023-06-06,HOME-GARDEN-001,45,Home
2023-06-07,HOME-GARDEN-001,50,Home
2023-06-08,HOME-GARDEN-001,61,Home
2023-06-09,HOME-GARDEN-001,63,Home
2023-06-10,HOME-GARDEN-001,51,Home
2023-06-11,HOME-GARDEN-001,53,Home
2023-06-12,HOME-GARDEN-001,37,Home
2023-06-13,HOME-GARDEN-001,46,Home
2023-06-14,HOME-GARDEN-001,46,Home
2023-06-15,HOME-GARDEN-001,69,Home
2023-06-16,HOME-GARDEN-001,69,Home
2023-06-17,HOME-GARDEN-001,91,Home
2023-06-18,HOME-GARDEN-001,75,Home
2023-06-19,HOME-GARDEN-001,23,Home
2023-06-20,HOME-GARDEN-001,65,Home
2023-06-21,HOME-GARDEN-001,57,Home
2023-06-22,HOME-GARDEN-001,46,Home
2023-06-23,HOME-GARDEN-001,86,Home
2023-06-24,HOME-GARDEN-001,76,Home
2023-06-25,HOME-GARDEN-001,102,Home
2023-06-26,HOME-GARDEN-001,81,Home
2023-06-27,HOME-GARDEN-001,76,Home
2023-06-28,HOME-GARDEN-001,86,Home
2023-06-29,HOME-GARDEN-001,51,Home
2023-06-30,HOME-GARDEN-001,45,Home
2023-07-01,HOME-GARDEN-001,69,Home
2023-07-02,HOME-GARDEN-001,66,Home
2023-07-03,HOME-GARDEN-001,47,Home
2023-07-04,HOME-GARDEN-001,115,Home
2023-07-05,HOME-GARDEN-001,109,Home
2023-07-06,HOME-GARDEN-001,101,Home
2023-07-07,HOME-GARDEN-001,108,Home
2023-07-08,HOME-GARDEN-001,89,Home
2023-07-09,HOME-GARDEN-001,75,Home
2023-07-10,HOME-GARDEN-001,31,Home
2023-07-11,HOME-GARDEN-001,56,Home
2023-07-12,HOME-GARDEN-001,33,Home
2023-07-13,HOME-GARDEN-001,58,Home
2023-07-14,HOME-GARDEN-001,69,Home
2023-07-15,HOME-GARDEN-001,59,Home
2023-07-16,HOME-GARDEN-001,33,Home
2023-07-17,HOME-GARDEN-001,39,Home
2023-07-18,HOME-GARDEN-001,49,Home
2023-07-19,HOME-GARDEN-001,42,Home
2023-07-20,HOME-GARDEN-001,45,Home
2023-07-21,HOME-GARDEN-001,70,Home
2023-07-22,HOME-GARDEN-001,68,Home
2023-07-23,HOME-GARDEN-001,47,Home
2023-07-24,HOME-GARDEN-001,32,Home
2023-07-25,HOME-GARDEN-001,47,Home
2023-07-26,HOME-GARDEN-001,48,Home
2023-07-27,HOME-GARDEN-001,53,Home
2023-07-28,HOME-GARDEN-001,52,Home
2023-07-29,HOME-GARDEN-001,66,Home
2023-07-30,HOME-GARDEN-001,70,Home
2023-07-31,HOME-GARDEN-001,47,Home
2023-08-01,HOME-GARDEN-001,49,Home
2023-08-02,HOME-GARDEN-001,48,Home
2023-08-03,HOME-GARDEN-001,47,Home
2023-08-04,HOME-GARDEN-001,100,Home
2023-08-05,HOME-GARDEN-001,84,Home
2023-08-06,HOME-GARDEN-001,82,Home
2023-08-07,HOME-GARDEN-001,63,Home
2023-08-08,HOME-GARDEN-001,68,Home
2023-08-09,HOME-GARDEN-001,39,Home
2023-08-10,HOME-GARDEN-001,52,Home
2023-08-11,HOME-GARDEN-001,56,Home
2023-08-12,HOME-GARDEN-001,80,Home
2023-08-13,HOME-GARDEN-001,60,Home
2023-08-14,HOME-GARDEN-001,59,Home
2023-08-15,HOME-GARDEN-001,77,Home
2023-08-16,HOME-GARDEN-001,108,Home
2023-08-17,HOME-GARDEN-001,61,Home
2023-08-18,HOME-GARDEN-001,97,Home
2023-08-19,HOME-GARDEN-001,102,Home
2023-08-20,HOME-GARDEN-001,71,Home
2023-08-21,HOME-GARDEN-001,63,Home
2023-08-22,HOME-GARDEN-001,79,Home
2023-08-23,HOME-GARDEN-001,42,Home
2023-08-24,HOME-GARDEN-001,65,Home
2023-08-25,HOME-GARDEN-001,41,Home
2023-08-26,HOME-GARDEN-001,57,Home
2023-08-27,HOME-GARDEN-001,69,Home
2023-08-28,HOME-GARDEN-001,37,Home
2023-08-29,HOME-GARDEN-001,40,Home
2023-08-30,HOME-GARDEN-001,48,Home
2023-08-31,HOME-GARDEN-001,65,Home
2023-09-01,HOME-GARDEN-001,41,Home
2023-09-02,HOME-GARDEN-001,52,Home
2023-09-03,HOME-GARDEN-001,66,Home
2023-09-04,HOME-GARDEN-001,53,Home
2023-09-05,HOME-GARDEN-001,48,Home
2023-09-06,HOME-GARDEN-001,40,Home
2023-09-07,HOME-GARDEN-001,65,Home
2023-09-08,HOME-GARDEN-001,70,Home
2023-09-09,HOME-GARDEN-001,68,Home
2023-09-10,HOME-GARDEN-001,47,Home
2023-09-11,HOME-GARDEN-001,41,Home
2023-09-12,HOME-GARDEN-001,48,Home
2023-09-13,HOME-GARDEN-001,52,Home
2023-09-14,HOME-GARDEN-001,60,Home
2023-09-15,HOME-GARDEN-001,64,Home
2023-09-16,HOME-GARDEN-001,51,Home
2023-09-17,HOME-GARDEN-001,65,Home
2023-09-18,HOME-GARDEN-001,44,Home
2023-09-19,HOME-GARDEN-001,54,Home
2023-09-20,HOME-GARDEN-001,60,Home
2023-09-21,HOME-GARDEN-001,41,Home
2023-09-22,HOME-GARDEN-001,56,Home
2023-09-23,HOME-GARDEN-001,57,Home
2023-09-24,HOME-GARDEN-001,41,Home
2023-09-25,HOME-GARDEN-001,44,Home
2023-09-26,HOME-GARDEN-001,68,Home
2023-09-27,HOME-GARDEN-001,35,Home
2023-09-28,HOME-GARDEN-001,49,Home
2023-09-29,HOME-GARDEN-001,62,Home
2023-09-30,HOME-GARDEN-001,0,Home
2023-10-01,HOME-GARDEN-001,53,Home
2023-10-02,HOME-GARDEN-001,33,Home
2023-10-03,HOME-GARDEN-001,51,Home
2023-10-04,HOME-GARDEN-001,43,Home
2023-10-05,HOME-GARDEN-001,33,Home
2023-10-06,HOME-GARDEN-001,67,Home
2023-10-07,HOME-GARDEN-001,70,Home
2023-10-08,HOME-GARDEN-001,54,Home
2023-10-09,HOME-GARDEN-001,43,Home
2023-10-10,HOME-GARDEN-001,57,Home
2023-10-11,HOME-GARDEN-001,51,Home
2023-10-12,HOME-GARDEN-001,56,Home
2023-10-13,HOME-GARDEN-001,54,Home
2023-10-14,HOME-GARDEN-001,74,Home
2023-10-15,HOME-GARDEN-001,57,Home
2023-10-16,HOME-GARDEN-001,43,Home
2023-10-17,HOME-GARDEN-001,40,Home
2023-10-18,HOME-GARDEN-001,51,Home
2023-10-19,HOME-GARDEN-001,43,Home
2023-10-20,HOME-GARDEN-001,51,Home
2023-10-21,HOME-GARDEN-001,54,Home
2023-10-22,HOME-GARDEN-001,45,Home
2023-10-23,HOME-GARDEN-001,55,Home
2023-10-24,HOME-GARDEN-001,59,Home
2023-10-25,HOME-GARDEN-001,63,Home
2023-10-26,HOME-GARDEN-001,40,Home
2023-10-27,HOME-GARDEN-001,57,Home
2023-10-28,HOME-GARDEN-001,49,Home
2023-10-29,HOME-GARDEN-001,48,Home
2023-10-30,HOME-GARDEN-001,36,Home
2023-10-31,HOME-GARDEN-001,88,Home
2023-11-01,HOME-GARDEN-001,69,Home
2023-11-02,HOME-GARDEN-001,86,Home
2023-11-03,HOME-GARDEN-001,93,Home
2023-11-04,HOME-GARDEN-001,124,Home
2023-11-05,HOME-GARDEN-001,63,Home
2023-11-06,HOME-GARDEN-001,50,Home
2023-11-07,HOME-GARDEN-001,58,Home
2023-11-08,HOME-GARDEN-001,42,Home
2023-11-09,HOME-GARDEN-001,57,Home
2023-11-10,HOME-GARDEN-001,59,Home
2023-11-11,HOME-GARDEN-001,59,Home
2023-11-12,HOME-GARDEN-001,47,Home
2023-11-13,HOME-GARDEN-001,37,Home
2023-11-14,HOME-GARDEN-001,64,Home
2023-11-15,HOME-GARDEN-001,49,Home
2023-11-16,HOME-GARDEN-001,55,Home
2023-11-17,HOME-GARDEN-001,50,Home
2023-11-18,HOME-GARDEN-001,54,Home
2023-11-19,HOME-GARDEN-001,63,Home
2023-11-20,HOME-GARDEN-001,33,Home
2023-11-21,HOME-GARDEN-001,46,Home
2023-11-22,HOME-GARDEN-001,59,Home
2023-11-23,HOME-GARDEN-001,60,Home
2023-11-24,HOME-GARDEN-001,99,Home
2023-11-25,HOME-GARDEN-001,354,Home
2023-11-26,HOME-GARDEN-001,284,Home
2023-11-27,HOME-GARDEN-001,189,Home
2023-11-28,HOME-GARDEN-001,197,Home
2023-11-29,HOME-GARDEN-001,47,Home
2023-11-30,HOME-GARDEN-001,58,Home
2023-12-01,HOME-GARDEN-001,64,Home
2023-12-02,HOME-GARDEN-001,49,Home
2023-12-03,HOME-GARDEN-001,57,Home
2023-12-04,HOME-GARDEN-001,29,Home
2023-12-05,HOME-GARDEN-001,49,Home
2023-12-06,HOME-GARDEN-001,63,Home
2023-12-07,HOME-GARDEN-001,63,Home
2023-12-08,HOME-GARDEN-001,74,Home
2023-12-09,HOME-GARDEN-001,103,Home
2023-12-10,HOME-GARDEN-001,62,Home
2023-12-11,HOME-GARDEN-001,38,Home
2023-12-12,HOME-GARDEN-001,53,Home
2023-12-13,HOME-GARDEN-001,44,Home
2023-12-14,HOME-GARDEN-001,47,Home
2023-12-15,HOME-GARDEN-001,63,Home
2023-12-16,HOME-GARDEN-001,65,Home
2023-12-17,HOME-GARDEN-001,67,Home
2023-12-18,HOME-GARDEN-001,47,Home
2023-12-19,HOME-GARDEN-001,62,Home
2023-12-20,HOME-GARDEN-001,97,Home
2023-12-21,HOME-GARDEN-001,95,Home
2023-12-22,HOME-GARDEN-001,84,Home
2023-12-23,HOME-GARDEN-001,84,Home
2023-12-24,HOME-GARDEN-001,83,Home
2023-12-25,HOME-GARDEN-001,62,Home
2023-12-26,HOME-GARDEN-001,65,Home
2023-12-27,HOME-GARDEN-001,61,Home
2023-12-28,HOME-GARDEN-001,77,Home
2023-12-29,HOME-GARDEN-001,58,Home
2023-12-30,HOME-GARDEN-001,69,Home
2023-12-31,HOME-GARDEN-001,50,Home
2023-01-01,HOME-KITCHEN-001,70,Home
2023-01-02,HOME-KITCHEN-001,83,Home
2023-01-03,HOME-KITCHEN-001,96,Home
2023-01-04,HOME-KITCHEN-001,79,Home
2023-01-05,HOME-KITCHEN-001,92,Home
2023-01-06,HOME-KITCHEN-001,109,Home
2023-01-07,HOME-KITCHEN-001,75,Home
2023-01-08,HOME-KITCHEN-001,45,Home
2023-01-09,HOME-KITCHEN-001,52,Home
2023-01-10,HOME-KITCHEN-001,80,Home
2023-01-11,HOME-KITCHEN-001,57,Home
2023-01-12,HOME-KITCHEN-001,53,Home
2023-01-13,HOME-KITCHEN-001,73,Home
2023-01-14,HOME-KITCHEN-001,78,Home
2023-01-15,HOME-KITCHEN-001,78,Home
2023-01-16,HOME-KITCHEN-001,41,Home
2023-01-17,HOME-KITCHEN-001,66,Home
2023-01-18,HOME-KITCHEN-001,65,Home
2023-01-19,HOME-KITCHEN-001,59,Home
2023-01-20,HOME-KITCHEN-001,72,Home
2023-01-21,HOME-KITCHEN-001,87,Home
2023-01-22,HOME-KITCHEN-001,75,Home
2023-01-23,HOME-KITCHEN-001,42,Home
2023-01-24,HOME-KITCHEN-001,67,Home
2023-01-25,HOME-KITCHEN-001,59,Home
2023-01-26,HOME-KITCHEN-001,61,Home
2023-01-27,HOME-KITCHEN-001,70,Home
2023-01-28,HOME-KITCHEN-001,73,Home
2023-01-29,HOME-KITCHEN-001,78,Home
2023-01-30,HOME-KITCHEN-001,50,Home
2023-01-31,HOME-KITCHEN-001,50,Home
2023-02-01,HOME-KITCHEN-001,56,Home
2023-02-02,HOME-KITCHEN-001,62,Home
2023-02-03,HOME-KITCHEN-001,82,Home
2023-02-04,HOME-KITCHEN-001,82,Home
2023-02-05,HOME-KITCHEN-001,57,Home
2023-02-06,HOME-KITCHEN-001,70,Home
2023-02-07,HOME-KITCHEN-001,75,Home
2023-02-08,HOME-KITCHEN-001,86,Home
2023-02-09,HOME-KITCHEN-001,2,Home
2023-02-10,HOME-KITCHEN-001,112,Home
2023-02-11,HOME-KITCHEN-001,114,Home
2023-02-12,HOME-KITCHEN-001,94,Home
2023-02-13,HOME-KITCHEN-001,62,Home
2023-02-14,HOME-KITCHEN-001,61,Home
2023-02-15,HOME-KITCHEN-001,57,Home
2023-02-16,HOME-KITCHEN-001,55,Home
2023-02-17,HOME-KITCHEN-001,73,Home
2023-02-18,HOME-KITCHEN-001,129,Home
2023-02-19,HOME-KITCHEN-001,96,Home
2023-02-20,HOME-KITCHEN-001,89,Home
2023-02-21,HOME-KITCHEN-001,110,Home
2023-02-22,HOME-KITCHEN-001,78,Home
2023-02-23,HOME-KITCHEN-001,79,Home
2023-02-24,HOME-KITCHEN-001,102,Home
2023-02-25,HOME-KITCHEN-001,79,Home
2023-02-26,HOME-KITCHEN-001,61,Home
2023-02-27,HOME-KITCHEN-001,61,Home
2023-02-28,HOME-KITCHEN-001,64,Home
2023-03-01,HOME-KITCHEN-001,60,Home
2023-03-02,HOME-KITCHEN-001,47,Home
2023-03-03,HOME-KITCHEN-001,55,Home
2023-03-04,HOME-KITCHEN-001,78,Home
2023-03-05,HOME-KITCHEN-001,45,Home
2023-03-06,HOME-KITCHEN-001,59,Home
2023-03-07,HOME-KITCHEN-001,59,Home
2023-03-08,HOME-KITCHEN-001,89,Home
2023-03-09,HOME-KITCHEN-001,81,Home
2023-03-10,HOME-KITCHEN-001,67,Home
2023-03-11,HOME-KITCHEN-001,74,Home
2023-03-12,HOME-KITCHEN-001,76,Home
2023-03-13,HOME-KITCHEN-001,64,Home
2023-03-14,HOME-KITCHEN-001,45,Home
2023-03-15,HOME-KITCHEN-001,44,Home
2023-03-16,HOME-KITCHEN-001,54,Home
2023-03-17,HOME-KITCHEN-001,75,Home
2023-03-18,HOME-KITCHEN-001,81,Home
2023-03-19,HOME-KITCHEN-001,77,Home
2023-03-20,HOME-KITCHEN-001,42,Home
2023-03-21,HOME-KITCHEN-001,39,Home
2023-03-22,HOME-KITCHEN-001,68,Home
2023-03-23,HOME-KITCHEN-001,53,Home
2023-03-24,HOME-KITCHEN-001,72,Home
2023-03-25,HOME-KITCHEN-001,116,Home
2023-03-26,HOME-KITCHEN-001,111,Home
2023-03-27,HOME-KITCHEN-001,75,Home
2023-03-28,HOME-KITCHEN-001,84,Home
2023-03-29,HOME-KITCHEN-001,106,Home
2023-03-30,HOME-KITCHEN-001,103,Home
2023-03-31,HOME-KITCHEN-001,66,Home
2023-04-01,HOME-KITCHEN-001,87,Home
2023-04-02,HOME-KITCHEN-001,86,Home
2023-04-03,HOME-KITCHEN-001,60,Home
2023-04-04,HOME-KITCHEN-001,63,Home
2023-04-05,HOME-KITCHEN-001,47,Home
2023-04-06,HOME-KITCHEN-001,49,Home
2023-04-07,HOME-KITCHEN-001,34,Home
2023-04-08,HOME-KITCHEN-001,77,Home
2023-04-09,HOME-KITCHEN-001,80,Home
2023-04-10,HOME-KITCHEN-001,40,Home
2023-04-11,HOME-KITCHEN-001,55,Home
2023-04-12,HOME-KITCHEN-001,63,Home
2023-04-13,HOME-KITCHEN-001,72,Home
2023-04-14,HOME-KITCHEN-001,65,Home
2023-04-15,HOME-KITCHEN-001,67,Home
2023-04-16,HOME-KITCHEN-001,47,Home
2023-04-17,HOME-KITCHEN-001,52,Home
2023-04-18,HOME-KITCHEN-001,79,Home
2023-04-19,HOME-KITCHEN-001,63,Home
2023-04-20,HOME-KITCHEN-001,60,Home
2023-04-21,HOME-KITCHEN-001,73,Home
2023-04-22,HOME-KITCHEN-001,75,Home
2023-04-23,HOME-KITCHEN-001,3,Home
2023-04-24,HOME-KITCHEN-001,57,Home
2023-04-25,HOME-KITCHEN-001,62,Home
2023-04-26,HOME-KITCHEN-001,60,Home
2023-04-27,HOME-KITCHEN-001,51,Home
2023-04-28,HOME-KITCHEN-001,83,Home
2023-04-29,HOME-KITCHEN-001,83,Home
2023-04-30,HOME-KITCHEN-001,61,Home
2023-05-01,HOME-KITCHEN-001,59,Home
2023-05-02,HOME-KITCHEN-001,56,Home
2023-05-03,HOME-KITCHEN-001,53,Home
