Date,Product_Code,Warehouse,Sales_Quantity,Category,Unit_Price,Unit_Cost,Revenue
2023-09-19,CLTH-SNEAKERS-001,DAL-04,335,Clothing,230.36,138.35,77172.22
2023-09-20,CLTH-SNEAKERS-001,DAL-04,255,Clothing,230.33,138.35,58735.05
2023-09-21,CLTH-SNEAKERS-001,DAL-04,263,Clothing,247.3,138.35,65039.54
2023-09-22,CLTH-SNEAKERS-001,DAL-04,307,Clothing,233.36,138.35,71640.32
2023-09-23,CLTH-SNEAKERS-001,DAL-04,320,Clothing,226.51,138.35,72484.16
2023-09-24,CLTH-SNEAKERS-001,DAL-04,235,Clothing,247.11,138.35,58070.87
2023-09-25,CLTH-SNEAKERS-001,DAL-04,181,Clothing,234.23,138.35,42395.98
2023-09-26,CLTH-SNEAKERS-001,DAL-04,210,Clothing,241.11,138.35,50633.56
2023-09-27,CLTH-SNEAKERS-001,DAL-04,159,Clothing,246.5,138.35,39193.65
2023-09-28,CLTH-SNEAKERS-001,DAL-04,257,Clothing,239.11,138.35,61451.09
2023-09-29,CLTH-SNEAKERS-001,DAL-04,245,Clothing,248.35,138.35,60845.55
2023-09-30,CLTH-SNEAKERS-001,DAL-04,276,Clothing,233.44,138.35,64428.1
2023-10-01,CLTH-SNEAKERS-001,DAL-04,64,Clothing,226.59,138.35,14501.92
2023-10-02,CLTH-SNEAKERS-001,DAL-04,75,Clothing,231.13,138.35,17334.39
2023-10-03,CLTH-SNEAKERS-001,DAL-04,75,Clothing,243.56,138.35,18267.15
2023-10-04,CLTH-SNEAKERS-001,DAL-04,63,Clothing,233.7,138.35,14723.1
2023-10-05,CLTH-SNEAKERS-001,DAL-04,68,Clothing,232.36,138.35,15800.65
2023-10-06,CLTH-SNEAKERS-001,DAL-04,74,Clothing,248.87,138.35,18416.28
2023-10-07,CLTH-SNEAKERS-001,DAL-04,80,Clothing,243.68,138.35,19494.63
2023-10-08,CLTH-SNEAKERS-001,DAL-04,88,Clothing,240.76,138.35,21186.5
2023-10-09,CLTH-SNEAKERS-001,DAL-04,63,Clothing,228.42,138.35,14390.31
2023-10-10,CLTH-SNEAKERS-001,DAL-04,83,Clothing,248.64,138.35,20637.5
2023-10-11,CLTH-SNEAKERS-001,DAL-04,99,Clothing,229.62,138.35,22732.48
2023-10-12,CLTH-SNEAKERS-001,DAL-04,78,Clothing,238.92,138.35,18635.4
2023-10-13,CLTH-SNEAKERS-001,DAL-04,60,Clothing,228.78,138.35,13726.93
2023-10-14,CLTH-SNEAKERS-001,DAL-04,144,Clothing,231.02,138.35,33267.43
2023-10-15,CLTH-SNEAKERS-001,DAL-04,155,Clothing,244.88,138.35,37956.91
2023-10-16,CLTH-SNEAKERS-001,DAL-04,100,Clothing,248.21,138.35,24821.5
2023-10-17,CLTH-SNEAKERS-001,DAL-04,147,Clothing,248.33,138.35,36504.69
2023-10-18,CLTH-SNEAKERS-001,DAL-04,127,Clothing,235.66,138.35,29928.84
2023-10-19,CLTH-SNEAKERS-001,DAL-04,86,Clothing,235.11,138.35,20219.46
2023-10-20,CLTH-SNEAKERS-001,DAL-04,139,Clothing,235.74,138.35,32768.47
2023-10-21,CLTH-SNEAKERS-001,DAL-04,104,Clothing,240.51,138.35,25012.75
2023-10-22,CLTH-SNEAKERS-001,DAL-04,102,Clothing,240.55,138.35,24536.53
2023-10-23,CLTH-SNEAKERS-001,DAL-04,86,Clothing,231.69,138.35,19925.38
2023-10-24,CLTH-SNEAKERS-001,DAL-04,90,Clothing,244.9,138.35,22040.86
2023-10-25,CLTH-SNEAKERS-001,DAL-04,85,Clothing,234.56,138.35,19937.56
2023-10-26,CLTH-SNEAKERS-001,DAL-04,87,Clothing,228.56,138.35,19884.38
2023-10-27,CLTH-SNEAKERS-001,DAL-04,89,Clothing,234.55,138.35,20874.9
2023-10-28,CLTH-SNEAKERS-001,DAL-04,77,Clothing,239.71,138.35,18457.34
2023-10-29,CLTH-SNEAKERS-001,DAL-04,88,Clothing,236.85,138.35,20842.73
2023-10-30,CLTH-SNEAKERS-001,DAL-04,71,Clothing,244.99,138.35,17394.48
2023-10-31,CLTH-SNEAKERS-001,DAL-04,65,Clothing,226.27,138.35,14707.84
2023-11-01,CLTH-SNEAKERS-001,DAL-04,95,Clothing,243.68,138.35,23149.44
2023-11-02,CLTH-SNEAKERS-001,DAL-04,91,Clothing,228.29,138.35,20774.64
2023-11-03,CLTH-SNEAKERS-001,DAL-04,72,Clothing,229.28,138.35,16507.95
2023-11-04,CLTH-SNEAKERS-001,DAL-04,120,Clothing,230.54,138.35,27665.35
2023-11-05,CLTH-SNEAKERS-001,DAL-04,83,Clothing,226.82,138.35,18826.01
2023-11-06,CLTH-SNEAKERS-001,DAL-04,60,Clothing,236.06,138.35,14163.76
2023-11-07,CLTH-SNEAKERS-001,DAL-04,92,Clothing,240.68,138.35,22142.17
2023-11-08,CLTH-SNEAKERS-001,DAL-04,79,Clothing,239.09,138.35,18888.13
2023-11-09,CLTH-SNEAKERS-001,DAL-04,102,Clothing,242.1,138.35,24694.25
2023-11-10,CLTH-SNEAKERS-001,DAL-04,80,Clothing,243.44,138.35,19474.82
2023-11-11,CLTH-SNEAKERS-001,DAL-04,73,Clothing,243.25,138.35,17757.56
2023-11-12,CLTH-SNEAKERS-001,DAL-04,84,Clothing,242.89,138.35,20402.66
2023-11-13,CLTH-SNEAKERS-001,DAL-04,76,Clothing,247.89,138.35,18839.57
2023-11-14,CLTH-SNEAKERS-001,DAL-04,68,Clothing,227.67,138.35,15481.28
2023-11-15,CLTH-SNEAKERS-001,DAL-04,64,Clothing,226.58,138.35,14501.04
2023-11-16,CLTH-SNEAKERS-001,DAL-04,82,Clothing,233.83,138.35,19173.73
2023-11-17,CLTH-SNEAKERS-001,DAL-04,71,Clothing,231.99,138.35,16471.54
2023-11-18,CLTH-SNEAKERS-001,DAL-04,104,Clothing,245.55,138.35,25537.07
2023-11-19,CLTH-SNEAKERS-001,DAL-04,83,Clothing,234.5,138.35,19463.21
2023-11-20,CLTH-SNEAKERS-001,DAL-04,73,Clothing,239.9,138.35,17512.42
2023-11-21,CLTH-SNEAKERS-001,DAL-04,63,Clothing,227.41,138.35,14327.04
2023-11-22,CLTH-SNEAKERS-001,DAL-04,95,Clothing,243.01,138.35,23086.25
2023-11-23,CLTH-SNEAKERS-001,DAL-04,77,Clothing,245.32,138.35,18890.0
2023-11-24,CLTH-SNEAKERS-001,DAL-04,102,Clothing,236.58,138.35,24131.32
2023-11-25,CLTH-SNEAKERS-001,DAL-04,114,Clothing,245.09,138.35,27940.56
2023-11-26,CLTH-SNEAKERS-001,DAL-04,72,Clothing,238.52,138.35,17173.19
2023-11-27,CLTH-SNEAKERS-001,DAL-04,77,Clothing,237.92,138.35,18320.14
2023-11-28,CLTH-SNEAKERS-001,DAL-04,94,Clothing,246.67,138.35,23186.62
2023-11-29,CLTH-SNEAKERS-001,DAL-04,95,Clothing,228.88,138.35,21743.5
2023-11-30,CLTH-SNEAKERS-001,DAL-04,155,Clothing,243.54,138.35,37749.44
2023-12-01,CLTH-SNEAKERS-001,DAL-04,161,Clothing,240.41,138.35,38706.32
2023-12-02,CLTH-SNEAKERS-001,DAL-04,131,Clothing,238.8,138.35,31282.76
2023-12-03,CLTH-SNEAKERS-001,DAL-04,83,Clothing,229.82,138.35,19075.39
2023-12-04,CLTH-SNEAKERS-001,DAL-04,69,Clothing,227.33,138.35,15685.49
2023-12-05,CLTH-SNEAKERS-001,DAL-04,86,Clothing,229.2,138.35,19711.37
2023-12-06,CLTH-SNEAKERS-001,DAL-04,79,Clothing,227.36,138.35,17961.77
2023-12-07,CLTH-SNEAKERS-001,DAL-04,71,Clothing,243.99,138.35,17322.96
2023-12-08,CLTH-SNEAKERS-001,DAL-04,79,Clothing,244.5,138.35,19315.52
2023-12-09,CLTH-SNEAKERS-001,DAL-04,103,Clothing,239.82,138.35,24701.65
2023-12-10,CLTH-SNEAKERS-001,DAL-04,111,Clothing,236.78,138.35,26282.72
2023-12-11,CLTH-SNEAKERS-001,DAL-04,85,Clothing,236.36,138.35,20090.95
2023-12-12,CLTH-SNEAKERS-001,DAL-04,127,Clothing,237.57,138.35,30170.89
2023-12-13,CLTH-SNEAKERS-001,DAL-04,79,Clothing,235.04,138.35,18568.46
2023-12-14,CLTH-SNEAKERS-001,DAL-04,91,Clothing,229.51,138.35,20885.44
2023-12-15,CLTH-SNEAKERS-001,DAL-04,86,Clothing,246.35,138.35,21186.38
2023-12-16,CLTH-SNEAKERS-001,DAL-04,91,Clothing,248.21,138.35,22587.23
2023-12-17,CLTH-SNEAKERS-001,DAL-04,93,Clothing,241.65,138.35,22473.19
2023-12-18,CLTH-SNEAKERS-001,DAL-04,59,Clothing,227.32,138.35,13411.64
2023-12-19,CLTH-SNEAKERS-001,DAL-04,72,Clothing,234.83,138.35,16907.86
2023-12-20,CLTH-SNEAKERS-001,DAL-04,72,Clothing,235.19,138.35,16933.79
2023-12-21,CLTH-SNEAKERS-001,DAL-04,77,Clothing,238.04,138.35,18329.03
2023-12-22,CLTH-SNEAKERS-001,DAL-04,116,Clothing,234.62,138.35,27215.83
2023-12-23,CLTH-SNEAKERS-001,DAL-04,79,Clothing,248.58,138.35,19638.0
2023-12-24,CLTH-SNEAKERS-001,DAL-04,105,Clothing,234.32,138.35,24603.33
2023-12-25,CLTH-SNEAKERS-001,DAL-04,75,Clothing,240.92,138.35,18069.05
2023-12-26,CLTH-SNEAKERS-001,DAL-04,99,Clothing,240.51,138.35,23810.69
2023-12-27,CLTH-SNEAKERS-001,DAL-04,118,Clothing,231.91,138.35,27365.64
2023-12-28,CLTH-SNEAKERS-001,DAL-04,97,Clothing,232.85,138.35,22586.56
2023-12-29,CLTH-SNEAKERS-001,DAL-04,105,Clothing,238.8,138.35,25073.69
2023-12-30,CLTH-SNEAKERS-001,DAL-04,80,Clothing,225.3,138.35,18023.69
2023-12-31,CLTH-SNEAKERS-001,DAL-04,72,Clothing,242.89,138.35,17488.08
2022-01-01,HOME-FURNITURE-001,NYC-01,49,Home,45.73,21.45,2240.95
2022-01-02,HOME-FURNITURE-001,NYC-01,30,Home,45.15,21.45,1354.41
2022-01-03,HOME-FURNITURE-001,NYC-01,35,Home,47.65,21.45,1667.68
2022-01-04,HOME-FURNITURE-001,NYC-01,25,Home,45.88,21.45,1146.93
2022-01-05,HOME-FURNITURE-001,NYC-01,44,Home,46.4,21.45,2041.68
2022-01-06,HOME-FURNITURE-001,NYC-01,23,Home,45.72,21.45,1051.6
2022-01-07,HOME-FURNITURE-001,NYC-01,29,Home,43.24,21.45,1254.09
2022-01-08,HOME-FURNITURE-001,NYC-01,27,Home,44.04,21.45,1189.01
2022-01-09,HOME-FURNITURE-001,NYC-01,19,Home,43.81,21.45,832.48
2022-01-10,HOME-FURNITURE-001,NYC-01,25,Home,44.37,21.45,1109.2
2022-01-11,HOME-FURNITURE-001,NYC-01,30,Home,43.64,21.45,1309.21
2022-01-12,HOME-FURNITURE-001,NYC-01,23,Home,44.2,21.45,1016.62
2022-01-13,HOME-FURNITURE-001,NYC-01,27,Home,43.92,21.45,1185.79
2022-01-14,HOME-FURNITURE-001,NYC-01,27,Home,43.57,21.45,1176.3
2022-01-15,HOME-FURNITURE-001,NYC-01,32,Home,45.98,21.45,1471.23
2022-01-16,HOME-FURNITURE-001,NYC-01,30,Home,47.17,21.45,1415.0
2022-01-17,HOME-FURNITURE-001,NYC-01,23,Home,47.35,21.45,1088.99
2022-01-18,HOME-FURNITURE-001,NYC-01,30,Home,46.64,21.45,1399.07
2022-01-19,HOME-FURNITURE-001,NYC-01,27,Home,44.59,21.45,1203.97
2022-01-20,HOME-FURNITURE-001,NYC-01,25,Home,47.46,21.45,1186.49
2022-01-21,HOME-FURNITURE-001,NYC-01,25,Home,43.84,21.45,1095.96
2022-01-22,HOME-FURNITURE-001,NYC-01,29,Home,46.07,21.45,1336.13
2022-01-23,HOME-FURNITURE-001,NYC-01,46,Home,45.41,21.45,2088.9
2022-01-24,HOME-FURNITURE-001,NYC-01,24,Home,43.23,21.45,1037.59
2022-01-25,HOME-FURNITURE-001,NYC-01,44,Home,43.21,21.45,1901.21
2022-01-26,HOME-FURNITURE-001,NYC-01,24,Home,46.0,21.45,1103.98
2022-01-27,HOME-FURNITURE-001,NYC-01,22,Home,43.22,21.45,950.82
2022-01-28,HOME-FURNITURE-001,NYC-01,24,Home,44.56,21.45,1069.37
2022-01-29,HOME-FURNITURE-001,NYC-01,34,Home,45.23,21.45,1537.79
2022-01-30,HOME-FURNITURE-001,NYC-01,27,Home,43.65,21.45,1178.52
2022-01-31,HOME-FURNITURE-001,NYC-01,26,Home,44.48,21.45,1156.59
2022-02-01,HOME-FURNITURE-001,NYC-01,20,Home,43.72,21.45,874.43
2022-02-02,HOME-FURNITURE-001,NYC-01,23,Home,44.89,21.45,1032.52
2022-02-03,HOME-FURNITURE-001,NYC-01,24,Home,45.31,21.45,1087.52
2022-02-04,HOME-FURNITURE-001,NYC-01,25,Home,47.4,21.45,1185.11
2022-02-05,HOME-FURNITURE-001,NYC-01,31,Home,44.21,21.45,1370.49
2022-02-06,HOME-FURNITURE-001,NYC-01,29,Home,47.26,21.45,1370.48
2022-02-07,HOME-FURNITURE-001,NYC-01,27,Home,47.18,21.45,1273.82
2022-02-08,HOME-FURNITURE-001,NYC-01,37,Home,45.06,21.45,1667.37
2022-02-09,HOME-FURNITURE-001,NYC-01,24,Home,47.11,21.45,1130.68
2022-02-10,HOME-FURNITURE-001,NYC-01,39,Home,44.25,21.45,1725.57
2022-02-11,HOME-FURNITURE-001,NYC-01,35,Home,43.37,21.45,1518.02
2022-02-12,HOME-FURNITURE-001,NYC-01,40,Home,47.64,21.45,1905.44
2022-02-13,HOME-FURNITURE-001,NYC-01,30,Home,47.29,21.45,1418.61
2022-02-14,HOME-FURNITURE-001,NYC-01,16,Home,43.55,21.45,696.83
2022-02-15,HOME-FURNITURE-001,NYC-01,21,Home,44.11,21.45,926.27
2022-02-16,HOME-FURNITURE-001,NYC-01,27,Home,43.4,21.45,1171.8
2022-02-17,HOME-FURNITURE-001,NYC-01,25,Home,45.29,21.45,1132.36
2022-02-18,HOME-FURNITURE-001,NYC-01,28,Home,44.25,21.45,1238.98
2022-02-19,HOME-FURNITURE-001,NYC-01,34,Home,44.89,21.45,1526.22
2022-02-20,HOME-FURNITURE-001,NYC-01,1,Home,44.04,21.45,44.04
2022-02-21,HOME-FURNITURE-001,NYC-01,19,Home,47.63,21.45,904.92
2022-02-22,HOME-FURNITURE-001,NYC-01,21,Home,43.71,21.45,917.88
2022-02-23,HOME-FURNITURE-001,NYC-01,20,Home,43.96,21.45,879.3
2022-02-24,HOME-FURNITURE-001,NYC-01,25,Home,44.19,21.45,1104.81
2022-02-25,HOME-FURNITURE-001,NYC-01,0,Home,43.75,21.45,0.0
2022-02-26,HOME-FURNITURE-001,NYC-01,31,Home,45.4,21.45,1407.42
2022-02-27,HOME-FURNITURE-001,NYC-01,32,Home,45.09,21.45,1442.98
2022-02-28,HOME-FURNITURE-001,NYC-01,20,Home,43.81,21.45,876.26
2022-03-01,HOME-FURNITURE-001,NYC-01,57,Home,47.19,21.45,2689.58
2022-03-02,HOME-FURNITURE-001,NYC-01,81,Home,45.08,21.45,3651.28
2022-03-03,HOME-FURNITURE-001,NYC-01,77,Home,47.5,21.45,3657.27
2022-03-04,HOME-FURNITURE-001,NYC-01,64,Home,47.31,21.45,3027.78
2022-03-05,HOME-FURNITURE-001,NYC-01,80,Home,45.69,21.45,3655.43
2022-03-06,HOME-FURNITURE-001,NYC-01,72,Home,46.19,21.45,3325.44
2022-03-07,HOME-FURNITURE-001,NYC-01,55,Home,46.71,21.45,2569.1
2022-03-08,HOME-FURNITURE-001,NYC-01,80,Home,44.59,21.45,3567.13
2022-03-09,HOME-FURNITURE-001,NYC-01,63,Home,47.61,21.45,2999.15
2022-03-10,HOME-FURNITURE-001,NYC-01,65,Home,44.5,21.45,2892.22
2022-03-11,HOME-FURNITURE-001,NYC-01,79,Home,46.91,21.45,3705.51
2022-03-12,HOME-FURNITURE-001,NYC-01,92,Home,46.14,21.45,4245.24
2022-03-13,HOME-FURNITURE-001,NYC-01,79,Home,44.31,21.45,3500.43
2022-03-14,HOME-FURNITURE-001,NYC-01,57,Home,44.75,21.45,2550.99
2022-03-15,HOME-FURNITURE-001,NYC-01,48,Home,47.28,21.45,2269.49
2022-03-16,HOME-FURNITURE-001,NYC-01,58,Home,43.9,21.45,2546.04
2022-03-17,HOME-FURNITURE-001,NYC-01,70,Home,43.64,21.45,3054.68
2022-03-18,HOME-FURNITURE-001,NYC-01,75,Home,45.03,21.45,3377.52
2022-03-19,HOME-FURNITURE-001,NYC-01,88,Home,43.83,21.45,3857.03
2022-03-20,HOME-FURNITURE-001,NYC-01,88,Home,46.24,21.45,4069.31
2022-03-21,HOME-FURNITURE-001,NYC-01,44,Home,47.7,21.45,2098.65
2022-03-22,HOME-FURNITURE-001,NYC-01,73,Home,44.56,21.45,3252.75
2022-03-23,HOME-FURNITURE-001,NYC-01,59,Home,46.87,21.45,2765.16
2022-03-24,HOME-FURNITURE-001,NYC-01,71,Home,47.05,21.45,3340.45
2022-03-25,HOME-FURNITURE-001,NYC-01,72,Home,46.9,21.45,3376.93
2022-03-26,HOME-FURNITURE-001,NYC-01,103,Home,45.44,21.45,4680.73
2022-03-27,HOME-FURNITURE-001,NYC-01,70,Home,47.37,21.45,3316.0
2022-03-28,HOME-FURNITURE-001,NYC-01,48,Home,47.51,21.45,2280.37
2022-03-29,HOME-FURNITURE-001,NYC-01,80,Home,45.59,21.45,3646.85
2022-03-30,HOME-FURNITURE-001,NYC-01,79,Home,47.5,21.45,3752.36
2022-03-31,HOME-FURNITURE-001,NYC-01,88,Home,47.6,21.45,4188.99
2022-04-01,HOME-FURNITURE-001,NYC-01,100,Home,43.79,21.45,4379.29
2022-04-02,HOME-FURNITURE-001,NYC-01,130,Home,45.44,21.45,5906.56
2022-04-03,HOME-FURNITURE-001,NYC-01,76,Home,45.69,21.45,3472.77
2022-04-04,HOME-FURNITURE-001,NYC-01,53,Home,44.8,21.45,2374.45
2022-04-05,HOME-FURNITURE-001,NYC-01,53,Home,43.51,21.45,2306.25
2022-04-06,HOME-FURNITURE-001,NYC-01,53,Home,45.31,21.45,2401.62
2022-04-07,HOME-FURNITURE-001,NYC-01,48,Home,44.14,21.45,2118.65
2022-04-08,HOME-FURNITURE-001,NYC-01,75,Home,44.79,21.45,3359.09
2022-04-09,HOME-FURNITURE-001,NYC-01,79,Home,46.86,21.45,3701.98
2022-04-10,HOME-FURNITURE-001,NYC-01,63,Home,45.83,21.45,2887.45
2022-04-11,HOME-FURNITURE-001,NYC-01,46,Home,47.23,21.45,2172.39
2022-04-12,HOME-FURNITURE-001,NYC-01,59,Home,45.92,21.45,2709.0
2022-04-13,HOME-FURNITURE-001,NYC-01,73,Home,47.13,21.45,3440.67
2022-04-14,HOME-FURNITURE-001,NYC-01,1,Home,45.65,21.45,45.65
2022-04-15,HOME-FURNITURE-001,NYC-01,6,Home,46.52,21.45,279.12
2022-04-16,HOME-FURNITURE-001,NYC-01,67,Home,43.26,21.45,2898.66
2022-04-17,HOME-FURNITURE-001,NYC-01,68,Home,45.44,21.45,3089.72
2022-04-18,HOME-FURNITURE-001,NYC-01,70,Home,46.07,21.45,3225.1
2022-04-19,HOME-FURNITURE-001,NYC-01,72,Home,44.51,21.45,3204.56
2022-04-20,HOME-FURNITURE-001,NYC-01,68,Home,45.27,21.45,3078.5
2022-04-21,HOME-FURNITURE-001,NYC-01,108,Home,47.67,21.45,5148.76
2022-04-22,HOME-FURNITURE-001,NYC-01,134,Home,47.72,21.45,6394.19
2022-04-23,HOME-FURNITURE-001,NYC-01,97,Home,45.33,21.45,4397.27
2022-04-24,HOME-FURNITURE-001,NYC-01,98,Home,46.14,21.45,4522.01
2022-04-25,HOME-FURNITURE-001,NYC-01,74,Home,44.21,21.45,3271.37
2022-04-26,HOME-FURNITURE-001,NYC-01,103,Home,46.67,21.45,4807.26
2022-04-27,HOME-FURNITURE-001,NYC-01,64,Home,44.17,21.45,2826.9
2022-04-28,HOME-FURNITURE-001,NYC-01,70,Home,45.9,21.45,3213.0
2022-04-29,HOME-FURNITURE-001,NYC-01,67,Home,45.79,21.45,3067.68
2022-04-30,HOME-FURNITURE-001,NYC-01,95,Home,46.55,21.45,4421.89
2022-05-01,HOME-FURNITURE-001,NYC-01,68,Home,47.2,21.45,3209.71
2022-05-02,HOME-FURNITURE-001,NYC-01,59,Home,45.86,21.45,2705.49
2022-05-03,HOME-FURNITURE-001,NYC-01,111,Home,44.69,21.45,4960.27
2022-05-04,HOME-FURNITURE-001,NYC-01,110,Home,45.43,21.45,4996.82
2022-05-05,HOME-FURNITURE-001,NYC-01,99,Home,43.33,21.45,4289.24
2022-05-06,HOME-FURNITURE-001,NYC-01,122,Home,43.42,21.45,5297.67
2022-05-07,HOME-FURNITURE-001,NYC-01,149,Home,47.26,21.45,7041.19
2022-05-08,HOME-FURNITURE-001,NYC-01,112,Home,43.93,21.45,4920.51
2022-05-09,HOME-FURNITURE-001,NYC-01,47,Home,43.47,21.45,2043.14
2022-05-10,HOME-FURNITURE-001,NYC-01,68,Home,45.65,21.45,3103.98
2022-05-11,HOME-FURNITURE-001,NYC-01,62,Home,47.34,21.45,2935.2
2022-05-12,HOME-FURNITURE-001,NYC-01,40,Home,43.73,21.45,1749.17
2022-05-13,HOME-FURNITURE-001,NYC-01,77,Home,46.91,21.45,3612.23
2022-05-14,HOME-FURNITURE-001,NYC-01,80,Home,47.43,21.45,3794.14
2022-05-15,HOME-FURNITURE-001,NYC-01,81,Home,45.59,21.45,3693.16
2022-05-16,HOME-FURNITURE-001,NYC-01,47,Home,43.59,21.45,2048.96
2022-05-17,HOME-FURNITURE-001,NYC-01,48,Home,47.21,21.45,2265.98
2022-05-18,HOME-FURNITURE-001,NYC-01,64,Home,47.04,21.45,3010.85
2022-05-19,HOME-FURNITURE-001,NYC-01,66,Home,46.81,21.45,3089.43
2022-05-20,HOME-FURNITURE-001,NYC-01,73,Home,45.86,21.45,3347.84
2022-05-21,HOME-FURNITURE-001,NYC-01,79,Home,47.61,21.45,3760.92
2022-05-22,HOME-FURNITURE-001,NYC-01,58,Home,44.3,21.45,2569.32
2022-05-23,HOME-FURNITURE-001,NYC-01,52,Home,44.15,21.45,2295.92
2022-05-24,HOME-FURNITURE-001,NYC-01,59,Home,45.15,21.45,2663.69
2022-05-25,HOME-FURNITURE-001,NYC-01,73,Home,46.31,21.45,3380.36
2022-05-26,HOME-FURNITURE-001,NYC-01,66,Home,46.19,21.45,3048.57
2022-05-27,HOME-FURNITURE-001,NYC-01,69,Home,44.5,21.45,3070.77
2022-05-28,HOME-FURNITURE-001,NYC-01,99,Home,43.81,21.45,4336.87
2022-05-29,HOME-FURNITURE-001,NYC-01,66,Home,46.79,21.45,3088.33
2022-05-30,HOME-FURNITURE-001,NYC-01,58,Home,46.35,21.45,2688.36
2022-05-31,HOME-FURNITURE-001,NYC-01,61,Home,46.34,21.45,2826.49
2022-06-01,HOME-FURNITURE-001,NYC-01,78,Home,43.8,21.45,3416.46
2022-06-02,HOME-FURNITURE-001,NYC-01,96,Home,44.46,21.45,4267.91
2022-06-03,HOME-FURNITURE-001,NYC-01,110,Home,44.08,21.45,4849.34
2022-06-04,HOME-FURNITURE-001,NYC-01,115,Home,46.59,21.45,5357.82
2022-06-05,HOME-FURNITURE-001,NYC-01,107,Home,43.7,21.45,4675.68
2022-06-06,HOME-FURNITURE-001,NYC-01,95,Home,47.32,21.45,4495.85
2022-06-07,HOME-FURNITURE-001,NYC-01,71,Home,43.64,21.45,3098.6
2022-06-08,HOME-FURNITURE-001,NYC-01,63,Home,45.0,21.45,2834.95
2022-06-09,HOME-FURNITURE-001,NYC-01,79,Home,46.85,21.45,3701.4
2022-06-10,HOME-FURNITURE-001,NYC-01,82,Home,45.72,21.45,3748.81
2022-06-11,HOME-FURNITURE-001,NYC-01,73,Home,44.7,21.45,3263.22
2022-06-12,HOME-FURNITURE-001,NYC-01,55,Home,46.38,21.45,2550.96
2022-06-13,HOME-FURNITURE-001,NYC-01,50,Home,47.48,21.45,2374.21
2022-06-14,HOME-FURNITURE-001,NYC-01,67,Home,43.67,21.45,2925.78
2022-06-15,HOME-FURNITURE-001,NYC-01,68,Home,43.22,21.45,2938.9
2022-06-16,HOME-FURNITURE-001,NYC-01,76,Home,46.14,21.45,3506.96
2022-06-17,HOME-FURNITURE-001,NYC-01,60,Home,47.45,21.45,2847.03
2022-06-18,HOME-FURNITURE-001,NYC-01,73,Home,47.19,21.45,3444.63
2022-06-19,HOME-FURNITURE-001,NYC-01,57,Home,43.51,21.45,2480.14
2022-06-20,HOME-FURNITURE-001,NYC-01,42,Home,44.44,21.45,1866.37
2022-06-21,HOME-FURNITURE-001,NYC-01,57,Home,43.38,21.45,2472.68
2022-06-22,HOME-FURNITURE-001,NYC-01,66,Home,44.41,21.45,2930.75
2022-06-23,HOME-FURNITURE-001,NYC-01,70,Home,44.23,21.45,3095.8
2022-06-24,HOME-FURNITURE-001,NYC-01,62,Home,45.98,21.45,2850.73
2022-06-25,HOME-FURNITURE-001,NYC-01,69,Home,45.32,21.45,3126.97
2022-06-26,HOME-FURNITURE-001,NYC-01,50,Home,47.61,21.45,2380.51
2022-06-27,HOME-FURNITURE-001,NYC-01,55,Home,45.01,21.45,2475.53
2022-06-28,HOME-FURNITURE-001,NYC-01,56,Home,43.71,21.45,2448.02
2022-06-29,HOME-FURNITURE-001,NYC-01,78,Home,45.59,21.45,3556.16
2022-06-30,HOME-FURNITURE-001,NYC-01,67,Home,45.72,21.45,3063.03
2022-07-01,HOME-FURNITURE-001,NYC-01,34,Home,45.18,21.45,1535.97
2022-07-02,HOME-FURNITURE-001,NYC-01,34,Home,43.36,21.45,1474.18
2022-07-03,HOME-FURNITURE-001,NYC-01,25,Home,44.3,21.45,1107.55
2022-07-04,HOME-FURNITURE-001,NYC-01,27,Home,47.35,21.45,1278.44
2022-07-05,HOME-FURNITURE-001,NYC-01,34,Home,45.86,21.45,1559.36
2022-07-06,HOME-FURNITURE-001,NYC-01,31,Home,43.68,21.45,1354.08
2022-07-07,HOME-FURNITURE-001,NYC-01,40,Home,46.13,21.45,1845.21
2022-07-08,HOME-FURNITURE-001,NYC-01,3,Home,43.86,21.45,131.58
2022-07-09,HOME-FURNITURE-001,NYC-01,52,Home,45.96,21.45,2389.74
2022-07-10,HOME-FURNITURE-001,NYC-01,35,Home,45.81,21.45,1603.38
2022-07-11,HOME-FURNITURE-001,NYC-01,41,Home,43.7,21.45,1791.7
2022-07-12,HOME-FURNITURE-001,NYC-01,18,Home,43.19,21.45,777.43
2022-07-13,HOME-FURNITURE-001,NYC-01,38,Home,43.86,21.45,1666.56
2022-07-14,HOME-FURNITURE-001,NYC-01,36,Home,47.56,21.45,1712.04
2022-07-15,HOME-FURNITURE-001,NYC-01,40,Home,47.43,21.45,1897.07
2022-07-16,HOME-FURNITURE-001,NYC-01,42,Home,43.48,21.45,1826.15
2022-07-17,HOME-FURNITURE-001,NYC-01,41,Home,44.63,21.45,1829.64
2022-07-18,HOME-FURNITURE-001,NYC-01,31,Home,43.28,21.45,1341.83
2022-07-19,HOME-FURNITURE-001,NYC-01,23,Home,46.23,21.45,1063.25
2022-07-20,HOME-FURNITURE-001,NYC-01,20,Home,45.08,21.45,901.69
2022-07-21,HOME-FURNITURE-001,NYC-01,19,Home,45.1,21.45,856.85
2022-07-22,HOME-FURNITURE-001,NYC-01,27,Home,44.52,21.45,1201.93
2022-07-23,HOME-FURNITURE-001,NYC-01,29,Home,46.23,21.45,1340.74
